,classification_id,user_id,workflow_id,annotations,subject_ids,original_annotations
5815,386499282,1701268,20494,slightly resolved,71287030, slightly resolved
5816,386499352,1701268,20494,radio components,71287117,at least two radio components
5817,386499352,1701268,20494,hot spot,71287117, one hot spot
5818,386499352,1701268,20494,edge brightened,71287117, edge brightened
5819,386499352,1701268,20494,host found,71287117, host not found
5820,386499352,1701268,20494,margin possibility,71287117, out of margin possibility
5821,386499352,1701268,20494,multiple radio objects aside,71287117, multiple radio objects aside
5822,386499421,1701268,20494,radio components,71287276,three radio components
5823,386499421,1701268,20494,radio hot spots,71287276, two radio hot spots
5825,386499421,1701268,20494,margin possibility,71287276, out of margin possibility
5826,386499472,1701268,20494,radio components,71287055,two radio components
5827,386499472,1701268,20494,resolved possibility,71287055, resolved out possibility
5828,386499472,1701268,20494,host found,71287055, host not found
5829,386499472,1701268,20494,bright radio object aside,71287055, bright radio object aside
5830,386499516,1701268,20494,single radio component,71287180,single radio component
5831,386499516,1701268,20494,slightly resolved,71287180, slightly resolved
5833,386499555,1701268,20494,radio components,71287187,two radio components
5834,386499555,1701268,20494,radio hot spot,71287187, one radio hot spot
5836,386499555,1701268,20494,severely bent,71287187, severely bent
5837,386499593,1701268,20494,single radio component,71287272,single radio component
5839,386499593,1701268,20494,spiral possibility,71287272, spiral galaxy possibility
5840,386499626,1701268,20494,single radio component,71287212,single radio component
5841,386499626,1701268,20494,resolved possibility,71287212, resolved out possibility
5842,386499626,1701268,20494,host found,71287212, host not found
5843,386499670,1701268,20494,radio components,71287097,two radio components
5844,386499670,1701268,20494,radio hot spots,71287097, two radio hot spots
5845,386499670,1701268,20494,host found,71287097, host not found
5846,386499722,1701268,20494,multiple radio components possibility,71287168,multiple radio components possibility
5847,386499722,1701268,20494,host uncertain,71287168, host uncertain
5848,386499722,1701268,20494,margin possibility,71287168, out of margin possibility
5849,386499769,1701268,20494,radio components,71287269,three radio components
5850,386499769,1701268,20494,radio hot spot,71287269, one radio hot spot
5851,386499769,1701268,20494,smeared radio,71287269, smeared out radio emission
5853,386499769,1701268,20494,bent,71287269, bent
5854,386499769,1701268,20494,margin,71287269, out of margin
5855,386499833,1701268,20494,radio components,71287064,two radio components
5856,386499833,1701268,20494,radio hot spots,71287064, two radio hot spots
5858,386499833,1701268,20494,extended,71287064, well extended
5859,386499890,1701268,20494,resolved possibility,71286999,resolved out possibility
5860,386499890,1701268,20494,range,71286999, out of range
5861,386499890,1701268,20494,gigantic object possibility,71286999, gigantic object possibility
5862,386499890,1701268,20494,host identified,71286999, host cannot be identified
5863,386499937,1701268,20494,radio components,71287044,two radio components
5864,386499937,1701268,20494,radio hot spot,71287044, one radio hot spot
5865,386499937,1701268,20494,host found,71287044, host not found
5866,386499974,1701268,20494,radio components,71287142,at least two radio components
5867,386499974,1701268,20494,resolved possibility,71287142, resolved out possibility
5868,386499974,1701268,20494,margin,71287142, out of margin
5869,386499974,1701268,20494,host identified,71287142, host cannot be identified
5870,386500031,1701268,20494,radio components,71287041,two radio components
5871,386500031,1701268,20494,bent,71287041, bent
5873,386500031,1701268,20494,margin possibility,71287041, out of margin possibility
5874,386500072,1701268,20494,single radio component,71287124,single radio component
5875,386500072,1701268,20494,jet radio,71287124, jet-like radio emission
5877,386500099,1701268,20494,radio components,71287029,two radio components
5878,386500099,1701268,20494,radio hot spots,71287029, two radio hot spots
5880,386500099,1701268,20494,smeared radio,71287029, smeared out radio emission
5881,386500190,1701268,20494,radio components,71287227,three radio components
5882,386500190,1701268,20494,host uncertain,71287227, host uncertain
5883,386500190,1701268,20494,hot spots,71287227, two hot spots
5884,386500190,1701268,20494,edge brightened,71287227, edge brightened
5885,386500190,1701268,20494,gigantic radio object aside,71287227, gigantic radio object aside
5886,386500282,1701268,20494,radio components,71287101,at least three radio components
5887,386500282,1701268,20494,host uncertain,71287101, host uncertain
5888,386500282,1701268,20494,c shape,71287101, c shape
5889,386500282,1701268,20494,bent,71287101, bent
5890,386500282,1701268,20494,double lobe radio object close possible host,71287101, double lobe radio object very close to the possible host
5891,386500303,1701268,20494,single radio component,71287108,single radio component
5892,386500303,1701268,20494,spiral,71287108, spiral galaxy
5894,386500329,1701268,20494,single radio component,71287065,single radio component
5895,386500329,1701268,20494,jet radio,71287065, jet-like radio emission
5896,386500329,1701268,20494,slightly resolved,71287065, slightly resolved
5897,386500360,1701268,20494,single radio component,71287021,single radio component
5899,386500360,1701268,20494,spiral possibility,71287021, spiral galaxy possibility
5900,386500360,1701268,20494,bent,71287021, bent
5901,386500390,1701268,20494,single radio component,71287056,single radio component
5902,386500390,1701268,20494,smeared radio,71287056, smeared out radio emission
5904,386500390,1701268,20494,margin possibility,71287056, out of margin possibility
5905,386500413,1701268,20494,single radio component,71287260,single radio component
5907,386500413,1701268,20494,jet radio,71287260, jet-like radio emission
5908,386500479,1701268,20494,radio components,71287218,three radio components
5909,386500479,1701268,20494,bent,71287218, bent
5910,386500479,1701268,20494,radio hot spots,71287218, two radio hot spots
5912,386500479,1701268,20494,merger possibility,71287218, galaxy merger possibility
5913,386500479,1701268,20494,margin,71287218, out of margin
5914,386500526,1701268,20494,radio components,71287020,at least three radio components
5915,386500526,1701268,20494,bent,71287020, bent
5916,386500526,1701268,20494,radio hot spots,71287020, two radio hot spots
5917,386500526,1701268,20494,edge brightened,71287020, edge brightened
5918,386500526,1701268,20494,margin,71287020, out of margin
5919,386500526,1701268,20494,host uncertain,71287020, host uncertain
5920,386500573,1701268,20494,radio components,71287253,two radio components
5921,386500573,1701268,20494,jet radio,71287253, jet-like radio emission
5923,386500622,1701268,20494,radio components,71287093,three radio components
5924,386500622,1701268,20494,radio hot spots,71287093, two radio hot spots
5926,386500622,1701268,20494,edge brightened,71287093, edge brightened
5927,386500622,1701268,20494,host bright radio,71287093, host galaxy bright radio emission
5928,386500622,1701268,20494,radio map incomplete,71287093, radio map incomplete
5929,386500622,1701268,20494,margin,71287093, out of margin
5930,386500708,1701268,20494,radio components,71287156,two radio components
5931,386500708,1701268,20494,host found,71287156, host not found
5932,386500708,1701268,20494,radio hot spots,71287156, two radio hot spots
5933,386500708,1701268,20494,bent,71287156, bent
5934,386500708,1701268,20494,jet radio,71287156, jet-like radio emission
5935,386500751,1701268,20494,radio components,71287248,two radio components
5936,386500751,1701268,20494,hot spots,71287248, two hot spots
5937,386500751,1701268,20494,chance alignment possibility,71287248, chance alignment possibility
5938,386500751,1701268,20494,host uncertain,71287248, host uncertain
5940,386500801,1701268,20494,radio components,71287095,at least two radio components
5941,386500801,1701268,20494,chance alignment,71287095, chance alignment
5942,386500801,1701268,20494,host uncertain,71287095, host uncertain
5943,386500801,1701268,20494,jet radio,71287095, jet-like radio emission
5944,386500801,1701268,20494,margin possibility,71287095, out of margin possibility
5945,386500823,1701268,20494,single component,71287288,single component
5947,386500823,1701268,20494,jet radio,71287288, jet-like radio emission
5948,386500847,1701268,20494,single radio component,71287098,single radio component
5950,386500847,1701268,20494,spiral,71287098, spiral galaxy
5951,386500892,1701268,20494,single radio component,71287284,single radio component
5952,386500892,1701268,20494,extended,71287284, well extended
5953,386500892,1701268,20494,host uncertain,71287284, host uncertain
5954,386500892,1701268,20494,margin possibility,71287284, out of margin possibility
5955,386500892,1701268,20494,radio hot spot,71287284, one radio hot spot
5956,386500971,1701268,20494,radio component,71287107,one radio component
5957,386500971,1701268,20494,interacting galaxies possibility,71287107, interacting galaxies possibility
5958,386501031,1701268,20494,single radio component,71287153,single radio component
5959,386501031,1701268,20494,host found,71287153, host not found
5960,386501062,1701268,20494,single radio component,71287251,single radio component
5962,386501104,1701268,20494,single radio component,71287057,single radio component
5963,386501104,1701268,20494,host uncertain,71287057, host uncertain
5964,386501104,1701268,20494,artefacts exist,71287057, artefacts exist
5965,386501134,1701268,20494,single radio component,71287277,single radio component
5967,386501134,1701268,20494,spiral possibility,71287277, spiral galaxy possibility
5968,386501346,1701268,20494,radio components,71287058,two radio components
5970,386501346,1701268,20494,chance alignment,71287058, chance alignment
5971,386501346,1701268,20494,double lobe radio object aside,71287058, double lobe radio object aside
5972,386501367,1701268,20494,single radio component,71287199,single radio component
